drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,7,5,1:30
9,0,Punt,0,0,6,0:29
24,1,Punt,-10,30,7,3:32
18,1,Touchdown,0,92,4,0:57
20,3,Touchdown,0,28,6,2:43
25,3,Field Goal,0,82,15,3:20
15,0,Fumble,0,8,3,0:48
16,4,Touchdown,2,28,9,3:39
27,0,End of Game,0,-9,3,0:53
14,0,End of Half,0,5,4,0:59
19,2,Interception,0,25,7,3:14
17,0,Punt,-5,8,6,1:53
23,5,Touchdown,15,60,12,4:49
6,5,Touchdown,0,71,15,5:22
12,0,Punt,5,-2,6,1:43
8,3,Field Goal,11,30,9,3:41
13,0,Interception,0,4,2,0:47
5,4,Touchdown,24,51,7,1:38
10,0,Punt,0,4,4,1:31
2,1,Punt,0,25,7,3:29
3,1,Punt,0,21,7,2:42
7,0,Punt,0,-2,5,2:18
11,0,Punt,-18,3,5,1:20
22,3,Touchdown,5,71,10,2:57
21,0,Punt,0,0,5,0:23
4,3,Touchdown,0,62,6,2:31
26,2,Fumble,0,20,8,0:52
