drive,fds,result,penyds,ydsgained,numplays,postime
14,1,Punt,-10,13,6,2:07
24,1,End of Game,0,13,9,2:13
17,1,Fumble,0,-3,3,0:52
21,4,Touchdown,0,59,12,4:41
11,0,End of Half,0,8,3,0:07
7,1,Downs,0,20,8,4:08
15,0,Punt,0,8,4,2:06
12,0,Punt,0,7,6,1:53
19,2,Punt,0,24,9,2:03
6,3,Field Goal,0,78,10,4:05
8,3,Touchdown,2,42,8,3:00
20,0,Punt,0,9,5,1:46
13,1,Interception,0,12,4,1:04
4,1,Punt,0,25,6,2:03
23,4,Touchdown,15,40,10,3:04
22,0,Punt,-5,9,6,2:38
2,4,Touchdown,0,59,13,6:18
1,0,Punt,0,5,5,1:27
5,2,Punt,-5,45,11,4:01
16,5,Touchdown,5,80,10,4:08
9,0,Punt,0,6,6,1:18
3,1,Punt,-5,22,9,2:37
18,0,Field Goal,0,0,5,1:25
10,4,Touchdown,0,61,8,0:56
