drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,2,5,1:09
24,3,End of Game,0,64,8,1:43
10,1,Punt,0,13,7,2:54
20,0,Punt,0,0,5,0:29
6,3,Touchdown,0,87,6,2:25
18,0,Punt,0,9,5,1:47
1,0,Punt,0,5,5,1:55
5,3,Fumble,24,57,8,3:35
13,3,Touchdown,0,65,7,2:19
21,4,Field Goal,4,53,15,6:51
23,2,Punt,5,21,14,3:12
11,2,Punt,0,26,9,4:00
14,3,Downs,0,42,15,1:54
8,2,Field Goal,-5,40,10,1:45
19,1,Punt,-10,30,8,4:10
22,3,Interception,5,50,10,2:56
12,0,Punt,0,4,4,1:00
16,0,Punt,-10,-11,5,2:11
7,0,Punt,0,3,5,0:56
3,0,Field Goal,0,8,4,1:26
17,4,Touchdown,0,78,9,5:08
4,2,Punt,-5,27,10,3:45
2,0,Punt,0,5,4,0:57
15,0,Punt,0,7,5,1:33
