drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,0,5,1:37
9,1,Punt,0,13,5,2:15
24,0,Punt,0,0,5,1:06
18,0,Punt,0,9,5,1:25
20,4,Touchdown,0,43,8,2:50
25,3,Field Goal,0,51,13,7:11
15,5,Touchdown,0,75,18,6:41
16,1,Punt,-5,2,8,2:01
14,5,Touchdown,-1,91,11,4:26
19,1,Punt,0,4,6,2:12
17,2,Touchdown,0,79,5,1:42
23,2,End of Half,0,46,6,0:25
6,0,Punt,5,0,7,0:58
12,2,Field Goal,-5,45,11,1:03
8,2,Punt,15,22,8,3:44
13,1,Punt,15,16,7,2:47
5,3,Touchdown,0,73,8,2:55
10,1,Field Goal,0,36,6,2:42
2,0,Punt,0,1,4,1:39
3,4,Touchdown,0,61,9,3:14
7,0,Punt,0,4,4,1:32
11,1,Missed FG,-10,21,10,3:02
22,3,Field Goal,15,60,14,2:38
21,4,Touchdown,5,75,11,2:53
4,2,Field Goal,0,55,11,5:19
