drive,fds,result,penyds,ydsgained,numplays,postime
1,4,Field Goal,-10,73,12,4:27
9,0,Punt,0,3,4,1:27
24,1,Field Goal,0,17,7,2:33
18,0,End of Half,0,-10,3,0:25
20,0,Punt,0,2,4,1:31
28,1,Field Goal,5,34,7,2:31
25,1,Punt,-10,25,9,3:07
15,2,Touchdown,0,19,6,1:47
16,1,Punt,0,10,7,1:02
27,2,Downs,5,29,12,2:24
31,2,Downs,0,32,8,1:44
14,0,Interception,0,0,3,0:14
32,0,Punt,0,-4,7,1:23
19,0,Punt,0,8,5,1:15
17,0,Punt,0,3,5,0:26
23,0,Interception,0,0,1,0:12
6,1,Punt,0,17,7,2:44
12,0,Interception,0,1,3,0:45
8,0,Punt,-6,6,4,0:55
13,0,Field Goal,0,4,4,0:57
5,3,Field Goal,0,69,14,5:23
10,0,Punt,0,2,4,1:05
2,0,Punt,0,6,5,1:54
3,1,Interception,0,19,5,2:10
29,5,Touchdown,10,66,13,3:59
7,2,Punt,15,16,7,2:16
11,0,Punt,0,5,4,0:54
22,0,Punt,0,0,6,0:21
21,2,Touchdown,9,0,5,1:04
4,0,Punt,0,-1,5,1:09
33,1,End of Game,0,20,3,1:04
26,4,Field Goal,-5,54,15,5:07
30,0,Punt,0,-1,6,1:45
