drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Downs,0,37,11,2:23
10,0,Interception,0,0,1,0:05
20,5,Touchdown,0,73,14,5:34
6,1,Punt,4,16,8,2:35
18,6,Touchdown,0,76,12,3:57
1,0,Punt,0,-1,5,0:55
5,1,Punt,-5,7,9,3:19
13,0,Punt,-5,-8,6,2:01
21,2,Downs,-5,28,12,2:22
23,0,End of Game,0,0,2,0:06
11,2,Touchdown,0,46,5,0:23
14,4,Touchdown,15,41,7,2:15
8,0,Punt,0,1,4,0:52
19,4,Touchdown,-2,82,11,3:59
22,0,Punt,0,7,7,0:59
12,0,End of Half,0,-1,2,0:36
16,0,Punt,0,9,5,2:00
7,2,Punt,-5,26,10,4:33
3,2,Punt,0,31,10,4:08
17,3,Field Goal,5,38,9,3:26
4,4,Touchdown,5,86,8,2:22
2,4,Field Goal,0,62,13,7:49
15,3,Touchdown,13,43,9,3:21
