drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,3,5,2:02
9,0,Fumble,0,-1,2,0:33
24,5,Field Goal,5,62,22,6:30
18,1,Touchdown,5,6,4,0:39
20,0,Punt,0,7,4,2:01
25,2,End of Game,0,32,4,0:14
15,0,End of Half,-5,10,5,0:09
16,4,Punt,-10,45,17,6:17
14,2,Touchdown,0,67,8,0:52
19,1,Punt,0,23,8,3:23
17,1,Punt,5,24,7,2:53
23,2,Punt,5,21,11,4:05
6,0,Punt,0,-2,4,1:02
12,1,Interception,0,15,5,2:02
8,0,Punt,0,-2,5,1:41
13,1,Punt,0,-2,5,2:05
5,2,Punt,0,14,9,3:33
10,0,Punt,-10,0,5,1:17
2,0,Punt,0,5,5,0:53
3,4,Touchdown,11,69,12,3:41
7,4,Touchdown,-15,68,10,3:55
11,0,Punt,0,9,4,1:29
22,1,Punt,0,46,8,1:20
21,3,Touchdown,0,32,6,2:38
4,3,Field Goal,5,42,13,4:46
