drive,fds,result,penyds,ydsgained,numplays,postime
14,0,Punt,-5,-1,5,2:36
11,2,Missed FG,0,33,9,0:43
19,1,Punt,0,31,7,1:39
23,1,Punt,0,21,5,2:00
13,1,Punt,0,14,8,2:23
20,1,Punt,5,36,7,2:50
1,4,Touchdown,0,75,11,4:47
3,1,Punt,-10,21,6,3:24
16,0,Punt,0,6,5,1:30
26,0,End of Game,0,-1,2,0:14
15,2,Touchdown,0,50,4,1:33
18,5,Field Goal,0,72,11,5:55
24,1,Punt,-5,19,8,3:01
5,1,Punt,5,3,11,4:02
21,0,Punt,0,6,4,1:27
6,2,Punt,0,34,7,3:06
9,3,Downs,20,43,12,3:07
12,0,End of Half,0,-6,2,0:01
4,4,Field Goal,21,50,16,4:56
7,1,Fumble,0,9,3,1:17
10,0,Punt,0,9,4,0:37
2,1,Punt,0,21,6,1:57
22,0,Punt,0,9,4,1:44
25,5,Downs,0,62,17,2:19
17,0,Interception,0,2,2,0:49
8,0,Downs,0,-2,5,2:03
