drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Fumble,0,4,2,0:08
7,0,Punt,-10,7,6,2:04
14,2,Field Goal,0,27,9,3:44
17,0,Punt,-10,8,7,1:43
23,0,Interception,0,4,2,0:33
4,4,Touchdown,15,60,9,3:56
8,2,Blocked FG,0,55,8,5:01
19,0,Punt,0,4,6,2:02
15,0,Fumble,0,0,1,0:08
6,2,Field Goal,0,38,7,2:53
5,4,Missed FG,-15,59,19,8:39
9,1,Touchdown,0,2,3,0:39
2,0,Field Goal,0,9,4,1:39
21,5,Touchdown,22,53,17,4:08
3,4,Touchdown,-5,80,8,2:41
24,1,End of Game,0,10,3,0:21
11,0,Punt,-7,14,8,0:40
13,1,Fumble,0,24,7,2:37
22,2,Punt,0,31,15,3:41
12,0,End of Half,0,-7,2,0:19
16,0,Field Goal,-10,6,5,2:08
20,2,Field Goal,15,29,9,4:53
10,1,Punt,0,17,9,1:21
18,3,Field Goal,0,48,10,4:02
