drive,fds,result,penyds,ydsgained,numplays,postime
1,2,Fumble,5,26,10,4:18
21,0,End of Game,0,-11,2,0:04
17,2,Punt,0,41,9,3:50
7,1,Punt,0,13,6,2:56
10,1,Punt,0,21,7,2:01
20,0,Punt,0,0,8,1:47
4,0,Punt,0,6,4,1:22
6,4,Touchdown,0,50,11,5:58
13,4,Touchdown,0,63,12,4:57
14,0,Downs,0,9,6,1:23
11,1,End of Half,0,27,7,1:37
5,2,Downs,0,31,11,5:41
9,0,Punt,0,0,4,0:25
19,3,Touchdown,-10,88,10,2:20
12,0,Punt,0,1,5,2:31
18,5,Touchdown,0,89,10,4:41
8,0,Punt,0,5,4,1:03
2,1,Fumble,2,17,8,2:23
16,5,Touchdown,-10,108,14,5:20
15,1,Punt,0,17,7,3:07
3,1,Punt,5,12,6,2:16
