drive,fds,result,penyds,ydsgained,numplays,postime
14,0,Punt,-5,1,6,0:59
11,0,Punt,0,6,5,0:36
19,1,Touchdown,0,13,2,0:06
23,1,Punt,0,19,6,1:54
27,0,Punt,-5,7,7,1:52
13,0,End of Half,0,0,2,0:04
20,0,Interception,0,0,2,0:13
1,0,Punt,-5,13,6,1:52
3,2,Fumble,16,10,10,5:12
16,0,Punt,-5,-3,6,1:37
26,2,Field Goal,0,51,8,2:55
15,4,Touchdown,0,58,8,3:28
18,1,Fumble,0,-7,5,1:44
29,0,Punt,0,5,6,1:47
30,0,End of Game,-10,8,3,0:13
24,1,Punt,0,24,6,2:16
5,0,Punt,0,7,6,1:39
21,2,Touchdown,6,9,5,1:36
6,0,Punt,0,6,5,1:45
9,0,Punt,0,8,4,1:09
12,4,Field Goal,-30,104,16,1:44
4,3,Touchdown,0,46,8,3:15
7,1,Missed FG,-10,24,8,2:59
10,1,Punt,0,13,6,2:24
2,3,Interception,0,39,12,6:17
22,2,Fumble,0,73,7,2:40
25,1,Punt,0,17,6,3:21
17,0,Punt,-5,8,5,2:15
28,0,Downs,0,9,4,1:04
8,0,Punt,0,3,5,1:04
