drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Field Goal,0,27,9,3:00
10,5,Touchdown,0,80,13,2:33
20,0,Punt,0,-3,8,0:53
6,0,Punt,0,-2,5,1:36
18,3,Blocked FG,-5,78,14,7:01
1,4,Touchdown,0,80,12,4:27
5,3,Touchdown,5,38,8,2:42
13,5,Touchdown,-10,90,15,6:09
21,2,End of Game,0,28,3,0:20
11,4,Missed FG,5,41,8,1:19
14,3,Touchdown,0,80,9,3:22
8,0,Interception,0,0,1,0:06
19,5,Touchdown,0,80,11,1:34
12,0,End of Half,0,-17,2,0:04
16,6,Touchdown,0,88,16,6:50
7,0,Punt,-5,0,5,1:59
3,4,Touchdown,-10,108,14,6:20
17,1,Punt,0,14,7,3:11
4,1,Interception,0,11,6,2:08
2,1,Punt,-15,34,10,3:46
15,1,Touchdown,-10,90,4,0:40
