drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,5,5,1:23
9,0,Punt,0,9,5,1:41
24,2,Downs,0,30,9,1:54
18,0,Fumble,0,5,5,0:44
20,1,Punt,0,21,7,2:16
25,0,End of Game,0,-1,2,0:03
15,0,Punt,-5,6,6,1:36
16,2,Fumble,0,30,8,2:56
14,3,Field Goal,41,31,11,4:50
19,1,Field Goal,0,22,7,3:20
17,4,Touchdown,0,72,9,3:57
23,1,Field Goal,0,20,10,2:43
6,0,Punt,-10,14,6,1:45
12,1,End of Half,0,21,5,0:53
8,6,Touchdown,-10,85,14,6:11
13,0,Punt,0,9,5,1:01
5,1,Field Goal,0,33,7,2:16
10,5,Touchdown,5,63,9,3:25
2,0,Punt,0,0,4,1:04
3,0,Punt,0,8,4,1:21
7,2,Field Goal,0,39,10,5:05
11,1,Punt,-10,29,11,3:11
22,2,Downs,0,26,8,1:45
21,1,Punt,0,21,6,2:55
4,0,Punt,-7,15,5,1:45
