drive,fds,result,penyds,ydsgained,numplays,postime
19,1,Punt,0,10,8,1:34
5,0,Field Goal,-5,0,6,1:22
24,1,Punt,-10,25,8,3:37
4,0,Interception,0,0,1,0:17
21,0,Punt,0,5,4,1:00
23,2,Downs,0,43,9,2:18
9,0,Punt,0,6,4,1:17
3,0,Punt,0,-1,4,1:32
30,2,Downs,0,14,9,2:23
7,2,Punt,0,30,7,2:54
12,0,Interception,0,6,4,1:12
31,2,End of Game,0,22,8,2:12
15,0,End of Half,-10,6,5,0:27
20,0,Punt,0,-2,4,2:04
27,1,Touchdown,0,8,2,0:03
16,0,Punt,0,-3,6,1:50
13,0,Downs,0,9,6,1:31
6,1,Punt,0,25,7,2:58
25,1,Punt,0,53,6,2:55
2,2,Punt,5,23,8,3:14
26,1,Punt,5,7,5,1:46
11,4,Field Goal,0,76,16,5:21
14,3,Touchdown,5,71,5,1:06
8,2,Punt,0,35,8,1:53
28,0,Interception,0,0,3,0:46
1,1,Punt,0,16,7,2:05
17,0,Fumble,0,-1,3,1:02
10,1,Punt,0,24,7,2:51
29,1,Touchdown,0,7,3,0:37
18,1,Field Goal,0,13,7,2:08
22,4,Interception,-5,75,12,3:45
