drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,-2,5,1:04
9,1,Interception,-5,16,6,1:04
24,0,End of Game,0,-16,6,0:50
18,2,Touchdown,0,95,5,1:42
20,0,Missed FG,0,-6,4,2:06
15,3,Interception,6,49,7,3:00
16,1,Punt,-15,23,8,3:05
14,0,Punt,0,4,5,1:02
19,2,Blocked Punt,5,5,10,4:15
17,0,Punt,0,9,4,1:42
23,2,Interception,1,31,11,2:59
6,3,Touchdown,0,80,8,3:08
12,0,Punt,0,-7,5,1:31
8,0,Punt,-5,2,6,2:39
13,4,Touchdown,0,69,9,3:53
5,5,Touchdown,-10,90,14,6:33
10,1,Punt,0,17,7,0:44
2,0,Punt,0,2,4,0:56
3,1,Interception,6,12,5,1:46
7,5,Touchdown,15,65,9,4:09
11,0,End of Half,0,-1,1,0:06
22,1,Missed FG,5,0,5,1:42
21,1,Fumble,0,29,7,2:13
4,3,Field Goal,5,53,15,7:51
