drive,fds,result,penyds,ydsgained,numplays,postime
17,0,Punt,0,1,4,0:57
24,0,End of Game,0,-5,4,1:21
16,0,Punt,0,2,5,1:34
20,6,Touchdown,0,80,17,6:13
19,5,Touchdown,0,80,15,5:04
22,1,Blocked Punt,-10,24,10,0:31
8,0,Punt,0,3,4,1:38
18,4,Field Goal,-5,61,15,6:30
11,1,Interception,-10,16,5,0:49
23,1,Touchdown,0,14,3,0:09
2,1,Punt,10,13,8,2:15
14,0,Punt,-10,-4,6,2:30
7,2,Punt,0,39,9,3:37
9,2,Field Goal,-5,41,7,2:02
4,0,Punt,-10,17,6,1:45
5,0,Punt,0,7,4,2:00
15,1,Field Goal,-5,40,7,2:27
6,4,Touchdown,0,63,9,1:37
21,3,Downs,0,60,12,2:44
13,0,End of Half,0,-2,4,0:45
3,2,Field Goal,5,48,9,3:41
1,3,Field Goal,0,76,11,4:21
10,6,Touchdown,-10,93,18,5:14
12,2,Touchdown,0,22,5,0:16
