drive,fds,result,penyds,ydsgained,numplays,postime
14,5,Touchdown,15,60,12,3:37
11,6,Touchdown,2,73,14,2:57
19,0,Punt,0,1,4,1:36
23,0,Downs,-10,-8,7,0:29
13,3,Field Goal,3,71,13,5:43
20,2,Touchdown,0,64,5,1:27
1,0,Interception,0,0,2,0:08
3,5,Touchdown,5,76,17,6:31
16,4,Touchdown,0,75,9,2:27
15,6,Touchdown,10,65,14,5:23
18,1,Punt,12,0,6,0:32
24,1,End of Game,0,19,7,1:44
5,2,Fumble,0,42,6,1:27
21,0,Fumble,0,0,1,0:07
6,2,Field Goal,0,38,9,3:10
9,0,Punt,0,-2,5,1:07
12,0,End of Half,0,0,6,0:49
4,4,Touchdown,5,70,11,3:45
7,1,Punt,5,27,9,3:20
10,2,Field Goal,0,47,10,4:44
2,1,Touchdown,0,3,2,0:04
22,3,Touchdown,0,29,11,2:48
17,3,Touchdown,-5,80,10,4:07
8,0,Field Goal,-15,9,6,1:58
