drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,7,6,3:04
10,1,Punt,5,9,7,1:47
20,1,Fumble,0,8,5,1:13
6,0,Punt,0,6,5,0:48
18,3,Interception,0,37,9,3:17
1,1,Punt,0,14,8,2:47
5,4,Interception,5,43,8,3:55
13,5,Touchdown,0,64,10,3:58
21,0,Punt,-10,0,6,1:01
23,1,End of Game,0,10,7,3:07
11,4,Field Goal,5,52,16,1:39
14,0,Interception,0,2,4,0:51
8,4,Touchdown,16,59,10,3:59
19,6,Touchdown,0,90,13,7:27
22,0,Punt,0,0,4,1:00
12,0,Punt,0,-1,5,1:26
16,0,Punt,0,-9,4,1:37
7,2,Field Goal,0,41,8,3:53
3,2,Punt,15,7,6,2:42
17,2,Touchdown,0,43,7,2:57
4,1,Punt,0,20,6,2:55
2,1,Punt,0,13,8,2:31
15,1,Interception,0,25,4,2:06
