drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Touchdown,0,0,2,0:14
21,2,Punt,0,28,10,4:03
17,2,Missed FG,-16,40,12,2:25
7,0,Punt,0,-9,5,1:37
10,1,Punt,0,24,8,2:43
20,2,Field Goal,0,29,11,5:00
4,1,Punt,0,9,5,2:22
6,4,Touchdown,0,75,6,2:03
13,1,Punt,0,22,6,2:36
25,3,Field Goal,0,57,16,5:08
14,0,Punt,0,5,4,1:04
11,0,Punt,0,4,4,1:25
5,0,Field Goal,0,8,4,1:29
26,3,Missed FG,-5,44,11,1:25
27,0,End of Game,0,-2,3,1:07
22,3,Interception,15,39,11,4:18
9,4,Touchdown,5,61,10,3:16
19,1,Fumble,-5,43,4,1:29
12,1,Punt,15,4,5,1:48
18,1,Punt,0,28,8,3:15
8,0,Punt,0,0,4,1:36
2,1,Touchdown,0,75,3,0:11
16,0,Blocked Punt,0,1,4,1:31
24,0,Punt,-9,16,5,2:18
15,1,Punt,-5,28,7,1:50
3,0,Punt,0,9,5,1:50
23,0,Punt,-10,0,5,1:57
