drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,0,63,15,5:26
24,0,End of Game,0,-3,4,1:39
10,0,Punt,0,5,6,1:48
20,2,Field Goal,-5,29,12,5:47
6,3,Touchdown,0,62,8,3:19
18,3,Touchdown,-5,44,8,2:30
1,0,Punt,0,4,5,1:01
5,0,Punt,0,0,4,1:05
13,0,Downs,0,9,4,1:48
21,1,Punt,0,1,7,2:41
23,0,Downs,-15,22,7,0:59
11,3,Field Goal,0,62,13,4:55
14,3,Touchdown,0,60,7,2:41
8,1,Field Goal,0,47,5,2:51
19,0,Punt,0,-9,5,1:17
22,1,Punt,-5,18,7,3:42
12,0,Fumble,0,10,4,1:06
16,0,Downs,0,6,4,1:41
7,2,Interception,0,22,6,2:54
3,0,Punt,0,9,4,2:19
17,0,Punt,-10,13,5,2:29
4,1,Punt,0,12,5,1:42
2,1,Punt,0,14,6,2:40
15,0,Punt,0,-6,5,1:40
