drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,5,4,6,2:28
24,2,Field Goal,0,22,7,3:13
10,0,Punt,0,7,4,1:01
20,1,Punt,0,14,7,2:02
6,0,Punt,0,-6,5,1:39
27,0,End of Game,0,-1,2,0:13
18,0,Punt,0,5,5,1:28
26,5,Downs,0,82,18,4:06
25,2,Punt,0,35,12,5:48
1,0,Punt,0,8,5,1:31
5,2,Touchdown,0,81,5,1:32
13,0,Interception,0,2,3,0:45
21,3,Touchdown,-5,57,9,4:49
23,0,Interception,0,6,4,1:34
11,0,Punt,0,3,4,1:01
14,1,Touchdown,0,20,4,1:15
8,1,Punt,0,22,6,2:11
19,4,Touchdown,14,56,9,2:59
22,5,Touchdown,-10,72,13,3:48
12,2,Interception,10,17,7,3:30
16,0,Punt,5,-1,5,1:00
7,0,Punt,0,-9,4,1:37
3,3,Touchdown,0,61,5,2:04
17,1,End of Half,0,1,5,0:56
4,1,Punt,0,20,9,2:49
2,0,Punt,-8,4,5,1:46
15,2,Fumble,0,37,7,2:55
