drive,fds,result,penyds,ydsgained,numplays,postime
17,0,Punt,-15,9,6,2:21
16,0,Punt,0,4,5,1:35
20,5,Downs,5,69,13,3:23
19,1,Punt,-5,4,9,3:05
8,0,Punt,0,4,4,1:29
18,3,Interception,0,64,12,4:58
11,2,Field Goal,-11,52,10,1:19
2,5,Touchdown,-5,75,13,6:06
14,1,Punt,-5,11,7,2:00
7,1,Punt,-10,7,7,2:36
9,1,Field Goal,-5,41,7,2:21
4,4,Touchdown,5,45,10,3:29
5,0,Punt,0,9,5,1:29
15,2,Field Goal,0,54,8,3:23
6,1,Interception,0,26,4,2:03
21,3,End of Game,0,40,11,5:43
13,5,Touchdown,15,65,10,3:32
3,0,Punt,0,-3,5,1:59
1,1,Punt,0,14,7,1:57
10,2,Punt,-10,37,12,4:00
12,0,End of Half,0,5,5,1:12
