drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Field Goal,5,41,8,0:59
18,1,Punt,0,24,5,1:09
6,4,Touchdown,-5,70,14,4:49
14,0,Punt,0,5,5,0:42
7,5,Touchdown,35,45,13,3:53
8,5,Field Goal,-5,80,23,7:02
10,0,End of Half,0,-1,3,0:03
19,3,End of Game,5,29,15,4:13
12,3,Missed FG,0,55,11,5:14
16,5,Touchdown,-10,90,11,4:01
11,2,Punt,0,40,10,3:46
3,0,Punt,0,4,5,2:14
17,2,Punt,-5,36,12,3:34
4,0,Punt,0,7,4,1:54
2,4,Touchdown,-10,70,11,4:32
1,0,Punt,-10,14,6,1:55
5,1,Punt,0,13,6,2:39
13,6,Touchdown,20,43,12,5:07
15,0,Punt,-10,14,7,2:14
