drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Field Goal,0,50,10,5:13
1,1,Punt,0,12,7,1:41
22,1,Field Goal,0,10,11,2:26
12,1,Interception,0,13,6,1:46
4,6,Touchdown,5,75,12,4:43
11,0,End of Half,0,-1,2,0:03
2,0,Punt,0,6,4,1:33
20,1,Field Goal,0,24,8,3:22
13,1,Punt,5,7,8,3:11
15,1,Touchdown,0,80,4,1:20
10,4,Field Goal,0,73,14,3:37
18,4,Touchdown,0,64,13,5:22
8,3,Punt,-10,47,10,3:41
6,1,Field Goal,0,18,6,2:33
19,0,Punt,0,7,5,1:39
23,3,End of Game,-30,71,14,2:08
14,1,Punt,0,21,6,3:06
3,5,Touchdown,5,78,15,5:06
17,0,Punt,0,0,5,1:41
7,0,Punt,0,9,5,1:41
16,6,Touchdown,31,50,13,3:32
5,0,Fumble,0,0,1,0:09
21,0,Downs,0,0,5,0:27
