drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Interception,0,65,8,3:53
24,0,Punt,-10,4,5,2:01
10,1,Punt,0,17,6,2:16
20,0,Punt,0,6,7,1:21
6,1,Punt,-6,20,9,4:37
18,1,Punt,0,18,7,2:51
25,2,Field Goal,0,33,7,3:26
1,4,Touchdown,0,86,10,3:58
5,2,Punt,-5,34,12,4:07
13,1,Punt,29,-5,7,1:18
21,3,Field Goal,27,42,9,2:17
23,1,Punt,0,24,6,2:27
11,1,Touchdown,0,69,2,0:13
14,1,Punt,5,6,7,3:20
8,4,Field Goal,0,76,10,0:54
19,5,Touchdown,0,71,13,5:49
22,1,Punt,-10,28,9,3:30
12,1,Fumble,0,9,5,1:57
16,0,Punt,0,6,5,1:19
7,4,Interception,10,37,15,7:08
3,1,Punt,-15,32,8,2:40
17,2,Touchdown,0,33,5,1:38
4,1,Punt,0,19,5,2:06
2,4,Touchdown,0,80,10,4:30
15,0,Punt,-10,6,5,1:48
