drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,3,5,1:02
9,1,Missed FG,-10,27,6,2:51
24,1,Downs,-15,16,8,0:45
18,4,Field Goal,0,70,12,3:05
20,1,Missed FG,0,45,7,2:12
25,1,Downs,0,19,8,0:40
15,1,Downs,-5,28,6,0:56
16,2,Punt,10,25,8,2:14
27,0,End of Game,0,-1,3,1:37
14,1,Punt,0,6,9,1:30
19,0,Punt,-5,-10,6,1:35
17,1,Punt,0,21,6,3:12
23,5,Field Goal,0,75,18,8:15
6,2,Touchdown,0,87,4,1:16
12,2,Interception,0,21,7,2:04
8,1,Fumble,0,30,3,1:05
13,2,Field Goal,-5,50,10,3:51
5,1,Punt,0,20,6,2:07
10,1,Punt,0,11,6,1:23
2,0,Field Goal,0,-7,4,1:50
3,1,Interception,0,14,4,0:56
7,1,Punt,-5,24,9,3:19
11,2,Field Goal,0,69,8,3:07
22,3,Touchdown,-5,83,8,1:21
21,4,Touchdown,-15,77,11,4:45
4,1,Punt,0,10,8,2:43
26,1,Fumble,0,12,2,0:19
