drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,22,6,1:18
10,1,End of Half,0,14,5,0:33
20,4,Touchdown,0,80,9,1:46
6,2,Touchdown,14,16,5,0:19
18,1,Touchdown,0,80,3,0:12
1,1,Punt,0,19,7,2:15
5,2,Interception,6,16,5,1:30
13,0,Punt,0,8,5,1:58
21,0,Downs,-14,7,7,0:35
11,2,Interception,5,56,11,4:17
14,4,Field Goal,-10,72,17,5:58
8,3,Downs,-15,93,14,5:44
19,4,Touchdown,-10,89,11,2:41
22,1,End of Game,0,10,8,1:35
12,2,Touchdown,-10,90,9,4:20
16,0,Punt,0,-2,4,0:53
7,2,Punt,0,27,12,4:43
3,3,Missed FG,-10,58,14,5:39
17,1,Fumble,0,19,5,2:15
4,1,Punt,-6,5,8,2:34
2,6,Touchdown,8,59,16,5:25
15,1,Punt,-15,18,10,3:30
