drive,fds,result,penyds,ydsgained,numplays,postime
17,1,Downs,-5,44,9,4:18
16,2,Punt,0,19,10,4:16
20,3,Field Goal,0,46,11,5:24
19,0,Punt,0,6,4,0:34
8,0,Punt,0,6,5,1:46
18,0,Punt,-10,15,5,1:55
11,1,Touchdown,0,69,2,0:09
2,0,Punt,0,0,5,0:27
14,2,Punt,0,35,9,4:34
7,2,Field Goal,0,26,11,4:11
9,4,Touchdown,0,72,9,3:18
4,0,Punt,0,5,4,1:37
5,3,Field Goal,0,51,9,3:06
15,5,Touchdown,-5,91,10,4:02
6,1,Interception,0,30,6,2:14
21,4,Downs,0,61,14,2:42
13,1,Punt,0,18,7,2:15
3,1,Missed FG,0,26,6,3:15
1,6,Touchdown,0,80,16,5:48
10,1,Punt,0,9,8,2:34
12,2,End of Half,0,22,10,1:35
