drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,8,2,0:18
18,0,Punt,-5,0,7,2:19
6,7,Touchdown,0,86,16,5:44
14,0,Punt,-5,8,5,0:49
7,0,Punt,0,-10,6,0:43
8,5,Touchdown,0,76,9,1:43
10,0,Punt,0,6,5,1:10
19,0,Punt,0,7,5,1:50
12,4,Field Goal,0,60,13,6:01
16,4,Touchdown,5,53,10,3:46
11,2,Missed FG,0,39,7,3:31
3,2,Field Goal,0,26,9,5:12
17,5,Touchdown,-10,71,15,4:37
4,4,Touchdown,0,80,11,3:21
2,0,Punt,0,5,5,1:34
1,3,Field Goal,0,53,14,6:18
5,2,Punt,0,33,9,5:07
13,1,Punt,0,7,7,2:23
15,1,Punt,-10,5,8,2:28
20,0,End of Game,0,-1,3,1:06
