drive,fds,result,penyds,ydsgained,numplays,postime
13,0,End of Half,0,-1,1,0:02
5,3,Missed FG,15,44,13,4:56
1,0,Punt,0,9,5,2:07
4,0,Punt,0,5,4,2:20
15,2,Touchdown,5,51,4,0:57
3,0,Punt,0,8,5,1:08
19,0,Punt,0,9,4,2:26
21,2,Punt,0,35,8,4:37
22,5,Fumble,5,54,12,1:59
9,1,Touchdown,0,33,3,0:16
6,0,Punt,-5,6,5,1:02
17,4,Field Goal,20,39,16,7:50
8,1,Fumble,0,13,6,2:01
23,2,End of Game,0,21,11,3:20
20,4,Interception,0,65,7,3:18
18,1,Punt,0,18,6,2:07
7,3,Field Goal,-10,62,10,4:59
2,3,Touchdown,6,53,6,1:48
11,2,Field Goal,0,57,11,5:42
10,0,Punt,0,7,5,1:47
12,4,Missed FG,-10,62,16,1:52
16,0,Punt,0,4,5,2:18
14,0,Interception,0,-6,4,1:08
