drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-12,11,5,1:58
17,6,Field Goal,-15,70,23,9:06
4,1,Punt,-10,32,8,2:55
5,2,Punt,13,24,9,3:23
15,2,Punt,10,16,10,4:41
6,4,Touchdown,11,72,11,4:23
16,6,Touchdown,12,68,9,3:48
20,0,End of Game,0,-12,5,1:55
19,2,Field Goal,0,43,7,1:56
13,3,Touchdown,0,23,11,4:12
1,0,Punt,0,7,5,2:09
18,0,Punt,0,0,7,1:09
8,3,Field Goal,4,74,12,4:16
11,5,Field Goal,9,54,19,5:32
2,0,Fumble,0,-15,3,0:57
10,1,Touchdown,0,37,2,0:08
12,0,Punt,0,4,5,1:45
14,0,Punt,-10,13,5,1:28
3,1,Punt,-5,27,9,2:50
7,2,Touchdown,0,80,5,1:29
