drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Interception,0,-5,3,0:56
24,1,Downs,-10,40,7,0:58
10,0,Punt,0,2,4,1:21
20,0,Punt,-5,0,5,1:48
6,1,Field Goal,0,10,5,1:47
18,0,Punt,0,8,5,1:17
25,0,Downs,0,5,6,1:39
1,4,Blocked FG,5,62,13,5:17
5,2,Interception,5,18,5,2:11
13,5,Touchdown,3,77,14,5:50
21,1,Touchdown,0,35,3,0:43
23,2,Punt,0,25,11,4:21
11,2,Field Goal,0,42,7,3:48
14,2,Punt,5,33,9,4:20
8,0,Interception,0,0,2,0:14
19,3,Interception,-4,61,8,3:15
22,1,Punt,5,11,8,2:01
12,4,Field Goal,0,54,13,2:25
16,2,Touchdown,0,45,4,1:13
7,5,Touchdown,5,75,11,4:50
3,1,Missed FG,0,36,8,1:53
17,0,Punt,0,-2,5,1:47
4,1,Punt,0,14,6,1:34
2,2,Field Goal,0,46,8,3:44
15,0,Punt,0,3,4,0:48
