drive,fds,result,penyds,ydsgained,numplays,postime
17,1,Punt,-5,29,8,3:44
24,0,Punt,5,3,6,1:53
16,4,Field Goal,-5,67,13,5:16
20,1,Touchdown,0,15,4,0:46
19,1,Interception,0,14,6,1:41
22,5,Touchdown,0,80,8,4:11
8,1,Punt,0,2,5,1:43
18,1,Punt,0,31,6,1:29
11,0,Field Goal,-4,9,5,1:52
23,4,Downs,0,50,14,4:11
2,2,Punt,-15,37,12,5:25
14,2,Missed FG,0,35,7,0:24
7,1,Punt,0,5,5,2:05
9,1,Punt,-5,17,10,2:41
25,2,End of Game,0,36,5,1:13
4,0,"Fumble, Safety",0,-9,3,0:48
5,0,Punt,0,3,5,1:25
15,5,Touchdown,0,80,9,3:35
6,0,Punt,0,0,4,0:48
21,0,Punt,0,-15,5,2:01
13,4,Touchdown,-5,56,8,1:17
3,3,Punt,-15,56,13,4:54
1,4,Touchdown,-15,95,11,4:48
10,0,Interception,0,0,1,0:06
12,0,Punt,-5,2,7,1:44
