drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,0,-2,6,1:03
4,4,Touchdown,-10,83,12,5:23
3,0,Punt,0,9,4,1:46
17,0,Punt,0,-2,5,1:48
22,0,Field Goal,0,3,7,0:22
8,0,Punt,0,7,5,1:26
14,6,Touchdown,0,67,10,4:07
19,1,Field Goal,0,15,8,3:36
12,3,Field Goal,0,70,10,3:33
9,1,Punt,0,4,6,1:21
5,5,Touchdown,6,74,13,3:46
1,4,Field Goal,0,60,15,5:06
23,0,Interception,0,0,2,0:08
26,0,Fumble,0,0,1,0:05
13,0,Punt,-10,7,6,1:01
21,0,Downs,0,4,5,0:43
2,0,Punt,0,1,5,0:59
16,0,Punt,0,4,5,1:05
15,3,Field Goal,5,50,13,4:43
11,2,Downs,10,19,12,1:53
20,5,Touchdown,-10,91,14,5:05
25,4,Touchdown,0,70,9,1:08
6,0,Punt,0,0,5,0:32
18,0,Interception,0,-2,3,1:33
10,2,Punt,-5,39,9,2:56
7,6,Touchdown,0,66,13,4:52
