drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,-10,74,22,5:52
24,0,End of Game,0,-1,3,0:26
10,0,End of Half,0,-1,3,0:24
20,1,Punt,0,19,6,3:01
6,4,Interception,5,57,14,6:43
18,0,Interception,0,-10,2,0:54
1,2,Punt,0,30,10,3:58
5,1,Field Goal,0,38,8,3:00
13,2,Downs,0,57,7,2:52
21,1,Downs,0,18,5,1:26
23,5,Touchdown,22,30,8,1:13
11,0,Punt,0,-5,5,1:19
14,1,Fumble,0,14,4,1:42
8,0,Punt,0,7,5,0:54
19,2,Interception,-5,23,10,4:21
22,3,Field Goal,0,48,15,5:17
12,0,Punt,-10,3,5,1:55
16,4,Touchdown,0,88,9,3:21
7,2,Touchdown,0,40,4,1:11
3,2,Punt,-15,46,9,3:31
17,0,Punt,0,3,5,1:31
4,0,Safety,-9,0,4,0:56
2,1,Punt,0,28,7,3:31
15,1,Touchdown,0,17,3,0:42
