drive,fds,result,penyds,ydsgained,numplays,postime
19,0,Punt,-5,13,5,1:59
1,1,Punt,0,15,6,2:06
17,2,Touchdown,5,60,7,2:28
9,5,Touchdown,0,82,18,6:41
10,3,Field Goal,2,32,13,1:44
7,1,Punt,0,22,6,3:33
12,1,Punt,0,14,5,2:03
15,0,Downs,0,8,5,1:53
18,0,Punt,0,6,5,1:43
4,4,Touchdown,0,62,13,6:05
6,0,Punt,-5,4,6,1:09
5,2,Downs,0,41,8,4:09
2,1,Interception,0,15,2,0:48
13,0,Punt,0,9,4,2:12
16,5,Touchdown,0,59,12,4:38
20,4,Field Goal,0,78,17,4:09
8,1,Punt,0,5,5,2:48
14,1,Fumble,0,26,4,2:04
11,4,Interception,-10,59,15,6:51
3,0,Missed FG,0,0,4,0:57
