drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,-3,6,0:28
24,0,Punt,0,7,4,2:11
10,3,Field Goal,0,45,8,1:03
20,1,Field Goal,-15,26,9,2:49
6,0,Fumble,0,-5,1,0:11
18,2,Field Goal,0,30,9,4:10
26,0,End of Game,0,-3,3,0:55
25,3,Downs,15,27,9,2:20
1,4,Field Goal,0,78,15,7:01
5,0,Punt,-20,1,5,1:22
13,1,Touchdown,0,59,4,1:21
21,1,Downs,-4,29,8,1:52
23,4,Interception,0,51,7,3:03
11,0,End of Half,-5,-1,4,0:07
14,1,Punt,0,30,6,2:06
8,5,Field Goal,5,62,20,7:08
19,0,Interception,0,3,5,1:22
22,0,Punt,0,2,4,1:01
12,0,Punt,0,7,5,1:33
16,1,Punt,0,22,6,2:48
7,3,Missed FG,-10,66,17,7:21
3,2,Touchdown,0,72,6,1:30
17,0,Punt,0,-2,4,1:05
4,0,Punt,0,-1,5,2:01
2,0,Punt,0,6,5,1:48
15,0,Interception,0,1,3,1:24
