drive,fds,result,penyds,ydsgained,numplays,postime
22,4,Missed FG,15,47,12,2:19
16,1,Touchdown,0,3,3,0:18
1,6,Touchdown,4,82,19,9:15
4,1,Touchdown,0,89,2,0:15
13,2,Missed FG,-10,40,11,3:08
12,1,Interception,-5,16,6,0:57
5,3,Field Goal,15,46,15,5:30
3,0,Punt,0,9,5,2:16
2,5,Touchdown,0,69,17,6:24
10,1,Punt,0,20,7,3:02
8,5,Interception,5,49,14,5:11
20,4,Field Goal,0,56,16,6:25
19,4,Field Goal,0,54,17,2:11
14,4,Touchdown,-10,81,9,3:11
18,0,Field Goal,-15,19,6,1:11
15,6,Touchdown,-10,90,16,6:48
11,3,Touchdown,29,48,8,2:11
21,4,Field Goal,5,55,15,6:16
17,0,Interception,0,-3,4,1:10
6,3,Field Goal,-10,64,18,6:17
9,1,Touchdown,0,10,3,0:42
7,0,End of Half,0,0,2,0:03
