drive,fds,result,penyds,ydsgained,numplays,postime
9,6,Touchdown,15,65,11,4:30
10,0,Punt,-15,15,7,2:23
20,0,End of Half,0,-1,2,0:03
6,3,Punt,-5,36,14,5:31
18,1,Punt,15,11,7,4:17
1,1,Punt,0,15,7,2:46
5,0,Punt,0,4,5,0:57
13,3,Downs,5,27,15,7:23
21,1,Punt,0,18,8,2:41
11,0,Interception,-5,-1,5,0:45
14,1,Punt,0,19,7,3:48
8,0,Interception,0,0,2,0:12
19,5,Field Goal,15,66,18,4:45
22,2,Field Goal,0,60,8,3:38
12,2,Field Goal,-10,32,8,1:00
16,5,Touchdown,-5,88,13,5:59
7,6,Field Goal,16,72,14,4:33
3,0,Punt,0,4,5,1:14
17,0,Punt,0,9,5,1:28
4,2,Field Goal,7,31,9,3:53
2,3,Touchdown,9,57,8,2:16
15,0,Punt,0,9,4,2:17
