drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,5,5,1:33
4,2,Touchdown,0,72,4,1:18
3,1,Punt,0,15,5,1:11
17,1,Touchdown,0,49,3,0:54
22,5,Touchdown,20,57,15,6:49
8,0,Punt,0,2,5,1:24
14,0,Punt,-5,0,6,2:12
19,1,Punt,-20,16,9,3:21
12,0,Punt,0,9,6,1:22
9,0,Punt,-10,9,5,1:35
5,0,Punt,0,5,5,1:45
1,1,Punt,0,13,6,2:34
23,2,Downs,0,21,10,1:05
13,1,End of Half,0,14,4,0:22
21,1,Punt,0,16,5,2:48
2,1,Punt,0,21,5,2:52
16,1,Fumble,0,25,6,1:38
15,2,Field Goal,-5,39,7,3:15
11,1,Punt,0,13,7,1:18
20,2,Punt,-10,45,11,4:43
6,2,Field Goal,-10,48,9,4:27
18,0,Punt,0,2,5,1:42
10,6,Touchdown,-5,87,15,7:44
7,0,Punt,5,3,8,2:08
