drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-15,10,6,1:24
24,2,Interception,0,58,9,3:33
10,3,Punt,-6,43,11,5:19
20,4,Touchdown,0,58,10,5:00
30,0,Interception,0,0,2,0:18
6,4,Field Goal,5,56,13,5:16
27,0,Punt,0,5,4,1:20
18,1,Punt,0,40,9,3:19
28,1,Interception,0,26,5,1:44
26,0,Punt,-5,5,5,1:02
31,0,End of Game,0,-2,2,0:38
25,1,Punt,0,22,7,2:44
1,3,Touchdown,16,65,9,2:06
5,0,Field Goal,0,5,4,1:00
13,1,Field Goal,0,43,5,1:27
29,1,Punt,0,14,10,3:27
21,1,Punt,0,13,8,2:34
23,0,Punt,0,6,5,1:12
11,0,Punt,0,-4,4,0:49
14,0,Punt,0,-6,6,1:53
8,0,Punt,0,9,5,1:59
19,0,Punt,0,3,4,1:36
22,0,Punt,0,-1,4,1:33
12,0,Punt,-5,-6,5,0:46
16,0,Punt,0,-2,5,1:03
7,1,Punt,0,20,7,2:12
3,0,Punt,0,8,4,1:22
17,1,Missed FG,0,15,7,0:53
4,0,Fumble,0,33,1,0:17
2,0,Punt,0,5,5,0:58
15,0,Punt,0,9,5,1:16
