drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,21,4,7,2:15
24,1,Punt,0,10,10,3:04
10,0,Punt,0,5,4,0:49
20,3,Field Goal,-5,77,13,6:23
6,3,Touchdown,0,64,11,4:10
18,1,Punt,0,14,7,3:15
25,0,End of Game,0,-1,2,0:31
1,0,Punt,0,5,5,1:19
5,0,"Fumble, Safety",0,-12,3,0:46
13,1,End of Half,0,15,4,0:12
21,0,Punt,0,3,5,1:40
23,2,Downs,0,38,8,1:31
11,0,Punt,0,5,5,1:08
14,4,Touchdown,5,70,11,2:36
8,1,Downs,0,72,7,3:09
19,4,Touchdown,-10,90,10,3:22
22,0,Punt,0,3,5,0:56
12,2,Missed FG,0,30,8,1:39
16,0,Punt,-10,6,5,1:22
7,1,Punt,0,8,8,2:58
3,5,Touchdown,5,70,12,4:19
17,0,Punt,0,5,4,1:02
4,4,Touchdown,5,70,11,4:03
2,5,Touchdown,0,80,9,3:13
15,3,Interception,15,22,10,4:18
