drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Touchdown,-5,83,10,4:56
24,4,Downs,14,52,16,5:29
10,0,Punt,-10,8,7,2:09
20,2,Punt,0,26,7,2:39
6,0,Punt,0,6,4,1:30
18,1,Punt,0,11,6,2:12
25,1,End of Game,0,8,8,1:56
1,0,Punt,0,3,5,1:33
5,1,Punt,0,21,9,3:23
13,0,Interception,0,5,3,0:54
21,2,Punt,-7,56,10,4:33
23,0,Punt,0,4,4,1:35
11,8,Touchdown,2,90,19,6:11
14,0,Field Goal,0,4,4,0:57
8,0,Punt,0,9,5,1:21
19,1,Punt,-5,20,7,2:54
22,1,Punt,0,15,6,1:52
12,0,End of Half,0,-1,3,0:14
16,1,Downs,-10,8,7,1:52
7,3,Touchdown,0,70,7,1:38
3,1,Downs,0,48,8,3:05
17,1,Punt,10,15,6,2:52
4,0,Punt,0,-3,4,2:07
2,1,Field Goal,0,12,7,1:53
15,0,Fumble,0,-6,2,0:15
