drive,fds,result,penyds,ydsgained,numplays,postime
17,0,Punt,-10,17,6,2:17
24,0,Downs,0,0,5,0:26
16,3,Field Goal,-5,56,11,4:10
20,5,Touchdown,0,76,9,2:48
19,6,Touchdown,15,65,13,5:39
22,4,Downs,10,54,12,4:11
8,0,Punt,0,0,6,0:20
18,5,Touchdown,15,77,8,2:47
11,1,Field Goal,-10,30,8,3:44
23,1,Fumble,0,22,3,1:35
2,1,Interception,-5,30,9,2:30
14,2,Missed FG,-5,58,13,2:38
7,3,Touchdown,-10,67,9,3:31
9,1,Touchdown,0,59,3,0:44
25,0,End of Game,0,-3,4,1:41
4,0,Punt,0,-1,5,1:38
5,3,Touchdown,0,50,8,2:44
15,1,Blocked FG,0,19,6,0:29
6,0,Punt,0,-9,5,1:28
21,1,Field Goal,0,20,8,4:26
13,1,Punt,0,15,5,2:16
3,2,Touchdown,0,22,5,1:19
1,3,Touchdown,-5,85,7,1:49
10,0,Punt,0,0,5,1:32
12,2,Punt,5,23,9,3:18
