drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-5,24,9,2:43
24,1,Interception,0,16,3,0:20
10,1,Punt,0,6,7,3:48
20,0,Punt,0,4,4,1:41
6,3,Missed FG,0,63,12,4:10
27,3,End of Game,0,39,13,1:35
18,0,Punt,-5,12,6,2:00
26,1,Interception,0,13,6,0:34
25,1,Field Goal,-5,19,7,2:00
1,1,Punt,0,13,8,3:28
5,3,Punt,0,38,10,3:51
13,0,End of Half,0,7,4,0:41
21,0,Punt,0,4,4,1:42
23,0,Punt,0,1,4,0:57
11,4,Touchdown,17,38,9,1:03
14,1,Punt,0,0,7,2:09
8,4,Touchdown,0,78,7,3:16
19,0,Punt,0,6,5,0:52
22,2,Punt,-10,4,12,5:20
12,0,Punt,-5,8,7,0:25
16,1,Interception,-14,25,10,3:50
7,0,Punt,0,0,4,0:25
3,0,Punt,0,-12,4,1:18
17,3,Touchdown,2,21,6,1:56
4,1,Punt,0,9,5,2:41
2,0,Punt,0,-3,4,2:11
15,3,Fumble,0,57,10,5:04
