drive,fds,result,penyds,ydsgained,numplays,postime
21,4,Missed FG,0,57,16,3:17
10,0,Punt,0,4,6,0:35
20,2,Field Goal,0,66,9,4:16
22,0,End of Half,0,-1,2,0:04
2,2,Touchdown,0,78,7,2:26
13,0,Punt,0,9,4,2:05
17,1,Punt,0,5,6,3:14
24,2,Downs,5,28,11,2:14
8,1,Punt,0,16,7,3:39
1,3,Touchdown,0,80,7,1:57
4,0,Interception,0,-7,2,0:48
14,0,Punt,0,7,4,1:43
12,0,Punt,0,7,5,1:28
6,4,Touchdown,0,80,12,5:11
16,1,Punt,0,19,8,2:59
19,1,Punt,0,12,8,4:08
23,4,Field Goal,-10,72,18,9:30
7,2,Punt,0,36,11,4:13
18,5,Touchdown,5,64,12,4:29
15,1,Field Goal,5,2,7,2:17
5,2,Touchdown,2,21,9,2:43
3,0,Punt,0,-3,5,1:59
11,0,End of Half,0,-1,1,0:32
9,6,Touchdown,0,86,13,5:57
