drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,0,31,8,3:31
1,0,Punt,0,9,5,2:06
22,2,Punt,0,33,14,3:03
12,4,Touchdown,0,75,14,1:31
4,0,Punt,0,7,5,1:34
11,1,Field Goal,-5,50,10,3:14
2,2,Field Goal,25,12,8,3:02
20,0,Punt,0,4,4,1:44
13,0,End of Half,0,-1,3,0:14
24,0,End of Game,0,-4,3,1:10
15,3,Punt,0,29,9,4:26
10,0,Punt,-9,9,4,1:55
18,0,Punt,0,8,6,1:43
8,5,Touchdown,5,70,13,4:46
6,0,Interception,-10,5,4,1:47
19,2,Punt,0,30,7,3:19
23,1,Downs,0,19,5,0:42
14,3,Touchdown,0,75,6,2:06
3,1,Field Goal,0,59,6,2:44
17,4,Touchdown,0,71,11,3:37
7,2,Touchdown,-9,22,7,2:20
16,4,Touchdown,15,77,9,3:16
5,0,Punt,0,6,4,1:16
21,3,Field Goal,0,49,12,4:54
