drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,4,5,0:59
19,0,Punt,0,2,5,1:13
12,0,Interception,0,5,4,1:02
25,0,Field Goal,0,-2,4,1:42
6,0,Interception,0,0,2,0:12
17,0,Field Goal,0,2,4,0:54
10,0,Punt,-5,3,5,0:56
20,5,Touchdown,4,76,12,5:44
27,0,Punt,0,-2,8,1:07
24,1,Interception,0,10,4,0:40
14,0,Punt,0,3,5,1:27
23,1,Field Goal,-5,20,7,3:03
8,4,Field Goal,0,71,15,7:07
4,0,Punt,0,4,5,1:39
2,1,Punt,0,24,7,3:12
16,0,Punt,0,7,5,1:36
13,4,Fumble,5,36,9,2:31
15,0,End of Half,0,-1,2,0:02
18,3,Field Goal,0,60,10,4:19
3,1,Fumble,0,18,3,1:20
26,6,Touchdown,15,60,14,2:46
9,0,Punt,0,6,5,1:45
28,2,End of Game,0,29,4,0:48
7,2,Interception,0,34,8,2:04
21,2,Field Goal,0,50,12,3:44
11,3,Field Goal,0,47,8,4:05
22,1,Downs,0,21,7,2:24
5,3,Touchdown,15,53,7,1:39
