drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,3,5,1:42
1,3,Field Goal,0,44,10,4:31
22,2,Missed FG,15,19,9,4:57
12,1,Touchdown,0,71,2,0:10
4,1,Punt,5,11,7,2:13
11,1,Punt,10,-1,7,2:04
2,0,Punt,0,6,5,1:17
20,2,Punt,0,30,8,4:11
13,0,Punt,0,-1,5,1:20
24,0,Punt,0,8,4,1:41
15,4,Field Goal,10,63,14,4:59
25,1,Punt,5,9,8,2:23
10,0,Punt,-15,10,6,2:08
18,1,Punt,0,15,7,1:54
8,0,Punt,0,4,4,1:09
6,1,Fumble,0,32,4,1:23
30,1,End of Game,0,13,7,3:03
19,0,Punt,0,9,4,1:13
28,0,Punt,0,5,4,2:29
23,1,Punt,0,17,7,2:01
14,1,Field Goal,0,19,6,2:13
3,0,Punt,0,9,4,1:27
17,0,End of Half,0,-1,3,0:18
7,0,Punt,-5,0,5,0:23
16,5,Touchdown,8,72,12,1:35
27,0,Punt,-5,13,6,2:06
29,1,Downs,0,25,6,0:56
5,0,Safety,0,-3,3,1:08
21,0,Punt,0,3,4,1:31
26,1,Touchdown,0,73,4,1:35
