drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Missed FG,0,41,6,2:02
10,1,Punt,0,7,5,1:55
20,0,Fumble,0,4,2,0:17
6,0,Punt,0,5,4,1:25
18,3,Punt,0,42,11,3:50
1,2,Interception,22,32,10,3:41
5,1,Punt,0,5,6,2:04
13,1,Punt,0,2,6,2:07
21,0,Field Goal,0,7,7,0:54
23,0,End of Game,0,-4,4,1:42
11,5,Field Goal,8,79,16,2:15
14,0,Punt,0,-5,4,2:17
8,1,Field Goal,0,24,5,2:10
19,1,Punt,0,16,7,3:39
22,0,Interception,0,0,2,0:14
12,2,Punt,-7,22,10,3:28
16,0,Punt,0,9,5,2:08
7,1,Punt,-8,10,6,2:59
3,2,Fumble,0,31,6,3:09
17,5,Touchdown,27,63,15,4:58
4,3,Touchdown,5,37,10,3:24
2,4,Punt,0,45,13,4:56
15,1,Field Goal,-20,23,9,4:26
