drive,fds,result,penyds,ydsgained,numplays,postime
1,3,Touchdown,0,82,8,3:08
19,5,Touchdown,0,67,10,4:05
12,0,End of Half,0,1,3,0:55
6,2,Fumble,-5,51,6,2:30
17,2,Punt,5,-2,10,2:29
10,1,Interception,0,10,3,0:50
20,5,Field Goal,5,64,13,6:33
24,0,End of Game,0,-3,4,1:43
14,4,Touchdown,0,59,9,4:23
23,2,Interception,0,40,8,1:34
8,4,Touchdown,0,81,10,4:26
4,0,Punt,0,9,4,1:37
2,3,Field Goal,-5,72,12,4:36
16,1,Touchdown,0,43,2,0:08
13,0,Punt,0,5,5,0:53
15,0,Punt,0,-11,5,1:24
18,1,Missed FG,-5,38,8,2:50
3,0,Punt,0,-2,5,0:55
9,0,Punt,0,7,5,1:22
7,4,Touchdown,-15,77,10,3:47
21,0,Interception,0,8,3,0:52
11,2,Touchdown,5,18,9,0:28
22,1,Fumble,-20,60,11,3:06
5,2,Punt,0,22,9,5:26
