drive,fds,result,penyds,ydsgained,numplays,postime
1,1,Punt,0,19,6,1:52
9,2,Downs,0,49,6,2:10
24,7,Touchdown,1,79,16,4:31
18,1,Punt,0,19,8,3:39
20,1,Interception,0,11,4,0:47
28,1,Punt,-10,32,8,2:39
25,0,Punt,0,9,6,1:32
15,5,Touchdown,0,80,10,3:39
16,2,Fumble,0,20,7,3:02
27,0,End of Half,0,9,3,0:28
31,1,Punt,0,23,5,1:49
14,0,End of Half,0,0,1,0:05
32,0,Field Goal,0,0,5,1:05
19,3,Touchdown,0,65,6,1:42
17,3,Touchdown,0,32,7,2:39
23,4,Field Goal,-5,39,13,4:45
6,3,Field Goal,0,35,10,4:29
12,1,Punt,0,17,6,2:22
8,2,Punt,-5,27,9,3:30
13,1,Punt,-10,17,12,1:07
5,1,Fumble,0,20,4,1:28
10,4,Touchdown,-10,80,12,4:28
2,2,Fumble,0,36,8,3:14
3,0,Fumble,0,-5,3,0:32
29,1,Punt,0,19,7,2:17
7,1,Punt,10,9,9,1:39
11,1,Punt,15,8,7,2:36
22,0,Punt,0,2,5,0:51
21,2,Touchdown,0,30,4,1:19
4,1,Touchdown,0,10,3,0:28
26,1,Punt,0,11,6,1:06
30,3,Punt,-5,50,13,5:14
