drive,fds,result,penyds,ydsgained,numplays,postime
4,3,Field Goal,0,56,10,4:44
8,3,Field Goal,5,35,13,4:21
13,2,Punt,0,34,8,3:36
2,0,Punt,0,0,4,1:01
5,1,Blocked Punt,-10,9,7,3:12
7,3,Touchdown,0,80,10,3:41
16,0,Punt,0,-12,4,1:08
12,1,Punt,0,22,8,3:49
15,2,Punt,0,30,9,3:44
10,5,Touchdown,-10,82,14,3:41
21,0,Interception,0,0,2,0:17
19,1,Field Goal,0,14,7,2:57
14,3,Interception,0,48,6,3:28
1,1,Punt,0,12,6,2:16
9,3,Touchdown,0,72,9,4:09
11,0,End of Half,0,0,1,0:06
6,0,Field Goal,0,4,5,0:54
20,3,Field Goal,0,76,17,5:54
3,0,Punt,-10,8,7,1:55
17,0,Punt,-5,5,5,1:39
22,0,End of Game,0,-1,2,0:09
18,1,Punt,-10,8,7,3:19
