drive,fds,result,penyds,ydsgained,numplays,postime
21,0,Punt,0,6,7,1:08
10,2,End of Half,0,35,6,1:03
20,3,Touchdown,0,70,10,2:57
22,1,Interception,0,23,4,0:43
2,4,Touchdown,0,62,10,3:36
13,3,Field Goal,0,54,11,5:13
17,0,Field Goal,0,8,4,2:06
8,6,Touchdown,-10,77,16,8:17
1,0,Punt,0,3,5,1:31
4,0,Interception,0,9,2,0:31
14,3,Downs,-5,66,14,4:42
12,2,Downs,0,38,9,4:18
6,0,Punt,0,1,4,2:00
16,0,Punt,0,-8,4,1:35
19,0,Punt,0,9,4,1:48
23,0,End of Game,0,-3,3,0:55
7,0,Punt,0,8,4,2:15
18,0,Punt,0,7,5,0:55
15,2,Interception,0,25,4,2:01
5,0,Downs,0,6,5,1:40
3,4,Fumble,5,43,12,5:48
11,0,Punt,0,9,5,1:39
9,2,Punt,-10,37,9,3:19
