drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,-6,4,2:02
1,1,Punt,5,14,8,2:08
22,3,Field Goal,-5,39,16,6:29
12,0,Punt,0,0,7,0:24
4,4,Touchdown,0,76,9,4:53
11,2,Punt,3,10,10,4:16
2,2,Field Goal,-5,40,8,4:04
20,1,Punt,0,24,8,3:28
13,0,Punt,0,9,6,0:34
24,1,Punt,-5,29,13,2:41
15,0,End of Half,0,-1,2,0:13
25,2,Touchdown,15,64,5,0:23
10,0,Punt,5,-5,5,2:25
18,0,Fumble,0,-8,2,0:07
8,0,Punt,0,4,4,0:57
6,1,Touchdown,0,17,2,0:06
19,1,Touchdown,0,12,4,1:31
23,5,Touchdown,-5,89,15,4:02
14,1,Punt,0,19,5,1:24
3,0,Punt,-14,22,6,2:05
17,4,Touchdown,0,75,9,3:10
7,3,Missed FG,29,28,12,3:47
16,4,Field Goal,-5,71,13,6:06
5,0,Interception,0,2,3,0:42
21,1,Punt,0,0,7,2:03
