drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-10,17,6,3:25
10,3,Touchdown,5,60,8,1:00
20,0,Punt,0,9,7,1:10
6,5,Touchdown,0,64,9,5:00
18,0,Punt,0,3,6,1:48
1,1,Downs,33,9,6,2:05
5,0,Punt,-5,5,7,0:53
13,3,Interception,0,52,10,4:24
21,3,Downs,0,58,9,1:27
11,0,Punt,0,9,5,0:38
14,3,Field Goal,0,79,11,6:29
8,1,Punt,5,7,7,2:35
19,5,Touchdown,-15,84,18,3:29
22,0,End of Game,0,-1,2,0:29
12,0,End of Half,-10,6,3,0:37
16,2,Field Goal,-25,60,10,3:13
7,1,Interception,45,5,5,0:56
3,5,Touchdown,0,84,15,5:47
17,6,Touchdown,0,75,17,5:22
4,4,Touchdown,0,75,11,4:23
2,0,Punt,-5,13,5,2:41
15,0,Punt,0,-3,6,2:09
