drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Touchdown,-5,72,11,3:53
17,0,Punt,0,8,4,1:30
4,0,Punt,0,0,5,0:28
5,2,Touchdown,66,1,5,0:47
15,1,Punt,0,20,7,3:07
6,2,Interception,0,49,6,3:06
16,1,Punt,0,3,6,2:50
19,2,End of Game,0,28,15,3:34
13,3,Field Goal,-10,57,11,5:09
1,3,Touchdown,0,75,10,3:38
18,3,Touchdown,0,62,7,1:31
8,3,Missed FG,0,50,13,5:38
11,0,End of Half,0,-4,4,0:32
2,4,Field Goal,15,37,16,8:37
10,1,Touchdown,0,75,4,0:38
12,5,Touchdown,0,77,14,6:37
14,3,Field Goal,-15,65,14,5:42
3,2,Touchdown,0,60,7,1:44
7,0,Field Goal,0,7,4,0:59
