drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,-6,4,1:41
24,5,Touchdown,0,68,14,6:54
10,0,Punt,0,9,4,1:11
20,4,Touchdown,0,91,8,3:20
6,3,Field Goal,0,68,9,3:23
27,2,Fumble,0,42,6,1:10
18,1,Punt,0,17,6,2:19
28,0,Punt,-5,2,6,1:42
26,0,Punt,0,4,7,0:25
25,4,Touchdown,0,75,10,3:23
1,0,Punt,0,9,5,1:47
5,2,Touchdown,0,66,7,1:43
13,0,Field Goal,0,6,4,0:55
29,0,Fumble,0,7,1,0:08
21,4,Field Goal,14,58,15,4:06
23,1,Punt,0,16,7,1:27
11,0,Punt,0,0,4,1:25
14,1,Punt,0,30,9,2:16
8,0,Punt,0,2,4,1:23
19,2,Punt,15,26,5,2:07
22,1,Punt,5,16,8,2:01
12,0,Punt,0,1,4,0:50
16,3,Field Goal,0,53,10,0:48
7,2,Punt,0,37,11,3:48
3,3,Interception,-5,52,11,3:49
17,0,Punt,0,3,5,0:58
4,0,Punt,0,3,4,0:56
2,1,Punt,0,19,7,2:59
15,1,Interception,0,12,4,1:06
