drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,3,5,1:34
9,0,Punt,-15,7,5,1:29
24,4,Touchdown,0,75,13,4:58
18,0,Punt,0,-5,4,2:06
20,0,Field Goal,0,8,4,1:30
28,4,Touchdown,0,65,9,1:20
25,0,Punt,0,9,5,1:48
15,0,End of Half,0,-1,3,0:03
16,1,Punt,-15,31,11,5:23
27,0,Punt,0,-5,6,0:56
14,4,Field Goal,4,39,14,1:41
19,0,Interception,0,0,1,0:07
17,0,Punt,0,5,4,1:04
23,0,Blocked Punt,-5,7,5,1:24
6,1,Touchdown,0,96,3,0:43
12,0,Punt,0,8,6,0:57
8,0,Punt,0,2,4,2:13
13,0,Punt,-5,8,6,1:38
5,1,Punt,-10,31,8,3:51
10,3,Punt,30,17,13,4:38
2,1,Punt,-10,21,8,2:46
3,0,Punt,0,5,4,1:36
29,0,End of Game,0,-2,4,0:48
7,1,Punt,11,5,7,1:20
11,0,Punt,0,8,4,2:08
22,1,Punt,0,6,7,3:18
21,0,Punt,0,-2,5,1:32
4,2,Interception,-5,47,7,3:23
26,5,Downs,0,65,16,3:46
