drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Fumble,0,-1,4,1:34
21,0,Punt,0,5,4,0:58
17,1,Interception,0,15,5,2:54
7,2,Punt,0,34,7,2:58
10,3,Field Goal,0,64,10,3:51
20,1,Punt,-10,19,7,2:08
4,0,Punt,0,1,4,1:29
6,1,Punt,0,30,5,1:49
13,0,End of Half,0,-1,2,0:15
25,0,Downs,0,5,5,0:12
14,5,Touchdown,0,80,16,4:44
11,1,Punt,0,11,7,1:37
5,2,Punt,0,36,7,3:14
26,2,End of Game,7,2,10,1:51
22,1,Punt,0,11,6,2:40
9,3,Touchdown,0,57,9,4:13
19,0,Punt,0,0,4,1:46
12,5,Touchdown,28,50,12,2:07
18,0,Punt,0,5,4,0:59
8,2,Punt,0,23,7,2:41
2,2,Touchdown,0,25,5,0:56
16,0,Punt,0,-15,5,1:29
24,1,Punt,10,6,9,2:42
15,6,Touchdown,-5,85,14,5:02
3,3,Interception,15,26,7,3:16
23,6,Touchdown,8,78,10,2:35
